0,1,2,3
J0458-0505,820,0,0.5
J1501-0046,820,0,0.3
J1518-0627,820,0,0.4
J1547-0944,820,0,0.4
J1853-0649,820,0,0.5
J1918-1052,820,0,0.4
J2013-0649,820,0,0.6
J2033+0042,820,0,1.2
J0348+0432,820,0,1.8
J1923+2515,820,0,0.6
